"Log-ratio"	"p-value"	"minFDR"	"Gene Symbol"	"Gene"	"Measure"	"Description"
-1.0180771350860596	0.0010500967135048753	0.004174704460048075	"CER2"	"AT4G24510"	"AT4G24510"	"Protein ECERIFERUM 1 [Source:UniProtKB/Swiss-Prot;Acc:Q39048]"
-1.018646240234375	7.336131223445981E-6	1.5118237523740905E-4	""	"AT5G55210"	"AT5G55210"	""
-1.0191679000854492	2.161265438092908E-6	8.604521886925922E-5	"FKBP17-3"	"AT1G73655"	"AT1G73655"	"Peptidyl-prolyl cis-trans isomerase FKBP17-3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8LB65]"
-1.0192623138427734	1.3007869402679816E-4	8.626094171253721E-4	"GWD3"	"AT5G26570"	"AT5G26570"	"Phosphoglucan, water dikinase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q6ZY51]"
-1.0194010734558105	0.0078000890394578325	0.022541181776242595	"WNK1"	"AT3G04910"	"AT3G04910"	"Serine/threonine-protein kinase WNK1 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAV6]"
-1.0194287300109863	1.211056112092773E-4	8.234242567489793E-4	""	"AT1G68220"	"AT1G68220"	""
-1.0197939276695251	0.004279563809889127	0.013421797372621867	""	"AT1G16820"	"AT1G16820"	""
-1.01980721950531	1.128500418044221E-4	7.830735660169006E-4	"BHLH110"	"AT1G27660"	"AT1G27660"	"Transcription factor bHLH110 [Source:UniProtKB/Swiss-Prot;Acc:Q9SFZ3]"
-1.0200726985931396	0.002158997026389685	0.007551617288798517	""	"AT2G26355"	"AT2G26355"	""
-1.0202655792236328	1.0752983360852808E-6	6.706389204059354E-5	""	"AT5G50420"	"AT5G50420"	""
-1.022998332977295	1.6319311756320302E-4	0.0010104822877587015	"AGL65"	"AT1G18750"	"AT1G18750"	"AGAMOUS-like 65 [Source:TAIR;Acc:AT1G18750]"
-1.0232481956481934	8.468418517695505E-6	1.634782987273975E-4	""	"AT5G66550"	"AT5G66550"	""
-1.023413896560669	1.80332941711931E-5	2.4507482123436693E-4	"CER3"	"AT5G57800"	"AT5G57800"	"Protein ECERIFERUM 3 [Source:UniProtKB/Swiss-Prot;Acc:Q8H1Z0]"
-1.0237741470336914	9.233351959498127E-5	6.825759383785532E-4	"PSBP1"	"AT1G06680"	"AT1G06680"	"Oxygen-evolving enhancer protein 2-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q42029]"
-1.0237946510314941	6.958496403117648E-5	5.637684795552865E-4	"PIN3"	"AT1G70940"	"AT1G70940"	"Auxin efflux carrier component 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9S7Z8]"
-1.0241905450820923	0.006451895315325808	0.019110800674897944	""	"AT1G45229"	"AT1G45229"	""
-1.024294137954712	8.484920599326919E-4	0.0035019667960433194	""	"AT1G76880"	"AT1G76880"	""
-1.0242974758148193	1.872928283770149E-5	2.50951303578901E-4	""	"AT2G24160"	"AT2G24160"	""
-1.0243909358978271	4.865822829468417E-5	4.4927629300741496E-4	""	"AT3G08680"	"AT3G08680"	""
-1.0245294570922852	1.6894997904321443E-5	2.3706652624185264E-4	""	"AT4G01995"	"AT4G01995"	""
-1.0245304107666016	1.3376080752702208E-4	8.803329906043008E-4	""	"AT3G58720"	"AT3G58720"	""
-1.024914264678955	6.515177645496307E-5	5.422475403864598E-4	"BAM2"	"AT4G00490"	"AT4G00490"	"Beta-amylase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O65258]"
-1.025050401687622	1.7857263199231707E-4	0.001077519651595836	""	"AT3G01660"	"AT3G01660"	""
-1.025137186050415	0.001015281648845728	0.0040610047274620325	""	"AT5G35740"	"AT5G35740"	""
-1.025298833847046	3.708976143485317E-4	0.0018502127549305573	""	"AT3G18870"	"AT3G18870"	""
-1.026657223701477	0.005732524644835832	0.017218759576335355	""	"AT1G02350"	"AT1G02350"	""
-1.0270023345947266	9.929257644616343E-6	1.7643287193984552E-4	""	"AT4G25290"	"AT4G25290"	""
-1.0270211696624756	1.8531915026424527E-5	2.4961156201517567E-4	"EOL2"	"AT5G58550"	"AT5G58550"	"ETO1-like 2 [Source:TAIR;Acc:AT5G58550]"
-1.0271615982055664	1.6078508645137195E-4	9.999805324157835E-4	"ATVAMP724"	"AT4G15780"	"AT4G15780"	"vesicle-associated membrane protein 724 [Source:TAIR;Acc:AT4G15780]"
-1.0272159576416016	1.6044532311622614E-5	2.3135090879281714E-4	""	"AT2G45720"	"AT2G45720"	""
-1.0273523330688477	6.333897027095785E-5	5.320505435692283E-4	"SCPL11"	"AT2G22970"	"AT2G22970"	"Serine carboxypeptidase-like 11 [Source:UniProtKB/Swiss-Prot;Acc:Q2V465]"
-1.027390718460083	0.0016927314817361616	0.0061432031328571245	""	"AT3G54400"	"AT3G54400"	""
-1.0274221301078796	2.559847700936789E-4	0.0013942759878770286	"PAP29"	"AT5G63140"	"AT5G63140"	"Probable inactive purple acid phosphatase 29 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMK9]"
-1.0274434089660645	2.0075078494572178E-4	0.0011711742656510668	"CTL1"	"AT1G05850"	"AT1G05850"	"Chitinase-like protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MA41]"
-1.0276908874511719	4.043886025078065E-4	0.0019747129837877544	""	"AT2G44920"	"AT2G44920"	""
-1.0284337997436523	3.3366575572007826E-5	3.5376662471453036E-4	"PGLP1B"	"AT5G36700"	"AT5G36700"	"Phosphoglycolate phosphatase 1A, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P0DKC3]"
-1.0302772521972656	4.4973490429023684E-5	4.2518412231942466E-4	"LON2"	"AT5G47040"	"AT5G47040"	"Lon protease homolog 2, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:O64948]"
-1.0304784774780273	1.6757937541895203E-4	0.0010296582256414412	"DGD1"	"AT3G11670"	"AT3G11670"	"Digalactosyldiacylglycerol synthase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S7D1]"
-1.030731201171875	0.0024109965390125532	0.0082715574662324	"FD2"	"AT1G60950"	"AT1G60950"	"Ferredoxin-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P16972]"
-1.0307836532592773	1.858191735558846E-7	4.6797332945163396E-5	"ATCFM3A"	"AT3G23070"	"AT3G23070"	"CRM family member 3A [Source:TAIR;Acc:AT3G23070]"
-1.0311293601989746	7.985826998693761E-5	6.16570234192475E-4	""	"AT5G17670"	"AT5G17670"	""
-1.0317752659320831	9.581442469344624E-4	0.0038710282178221495	"RTFL2"	"AT2G29125"	"AT2G29125"	"ROTUNDIFOLIA like 2 [Source:TAIR;Acc:AT2G29125]"
-1.031898021697998	1.005827293182913E-5	1.779043677852134E-4	"BASS3"	"AT3G25410"	"AT3G25410"	"Probable sodium/metabolite cotransporter BASS3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8RXE8]"
-1.0319013595581055	8.237381488492833E-5	6.307313036329197E-4	"BGLU5"	"AT1G60260"	"AT1G60260"	"beta glucosidase 5 [Source:TAIR;Acc:AT1G60260]"
-1.032163143157959	3.174687520032498E-6	1.0033720594995026E-4	"PGLP1B"	"AT5G36790"	"AT5G36790"	"Phosphoglycolate phosphatase 1A, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P0DKC3]"
-1.0325816869735718	7.369047434771784E-4	0.003129333091231046	"ATL23"	"AT5G42200"	"AT5G42200"	"E3 ubiquitin-protein ligase ATL23 [Source:UniProtKB/Swiss-Prot;Acc:Q8L9W3]"
-1.032761573791504	1.0169916694175897E-5	1.7892932101373993E-4	"BOR1"	"AT2G47160"	"AT2G47160"	"Boron transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYR7]"
-1.0331969261169434	1.9573180321458768E-5	2.563825030864664E-4	""	"AT3G59110"	"AT3G59110"	""
-1.0341033935546875	8.671692864357289E-4	0.003564850990858351	"AK3"	"AT3G02020"	"AT3G02020"	"Aspartokinase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S702]"
-1.0344867706298828	6.774936642368548E-4	0.0029308219360463083	""	"AT4G23490"	"AT4G23490"	""
-1.034522294998169	3.028713524093337E-4	0.0015769216392768509	"TTL1"	"AT1G53300"	"AT1G53300"	"TPR repeat-containing thioredoxin TTL1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAH1]"
-1.0346908569335938	1.4251327348346562E-4	9.192740635481078E-4	"TS2"	"AT1G72810"	"AT1G72810"	"Threonine synthase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SSP5]"
-1.0348999500274658	2.6545804286665136E-4	0.0014327596958933306	"ATML1"	"AT4G21750"	"AT4G21750"	"Homeobox-leucine zipper protein MERISTEM L1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWU4]"
-1.0349845886230469	9.369288728821909E-6	1.7166672559511774E-4	"PEX11D"	"AT2G45740"	"AT2G45740"	"Peroxisomal membrane protein 11D [Source:UniProtKB/Swiss-Prot;Acc:O80845]"
-1.0350902080535889	7.834219998545955E-7	6.029092679250505E-5	""	"AT4G05090"	"AT4G05090"	""
-1.0351401567459106	0.004069859194802631	0.012862283568703345	""	"AT1G78480"	"AT1G78480"	""
-1.0352706909179688	3.596763365982165E-4	0.0018074942790623388	""	"AT5G18140"	"AT5G18140"	""
-1.035499095916748	4.604738542846313E-4	0.0021778702780212485	""	"AT4G30845"	"AT4G30845"	""
-1.0356953144073486	6.0584353965677835E-6	1.3589494374487764E-4	""	"AT2G26730"	"AT2G26730"	""
-1.035893440246582	0.0010011915493961397	0.004013800048186666	""	"AT4G37483"	"AT4G37483"	""
-1.0360956192016602	3.863516191357908E-5	3.8871965593182236E-4	"P2"	"AT5G16990"	"AT5G16990"	"NADP-dependent alkenal double bond reductase P2 [Source:UniProtKB/Swiss-Prot;Acc:Q39173]"
-1.036390781402588	1.8787171650675846E-4	0.0011173968708731302	""	"AT3G22142"	"AT3G22142"	""
-1.036591649055481	5.596661452197954E-4	0.002522623421771844	"PUB63"	"AT2G40640"	"AT2G40640"	"U-box domain-containing protein 63 [Source:UniProtKB/Swiss-Prot;Acc:Q58FY4]"
-1.0377146005630493	3.088969837503208E-4	0.0016023309759514229	"MIR408"	"AT2G47015"	"AT2G47015"	"MIR408; miRNA [Source:TAIR;Acc:AT2G47015]"
-1.0386629104614258	1.0016228322941055E-4	7.225944202871501E-4	""	"AT1G19400"	"AT1G19400"	""
-1.0388693809509277	0.0013126830216118014	0.004999147009048007	"JAL19"	"AT1G73040"	"AT1G73040"	"Jacalin-related lectin 19 [Source:UniProtKB/Swiss-Prot;Acc:Q9SSM3]"
-1.0393140316009521	0.0027090566376717826	0.009113972169322242	""	"AT3G01960"	"AT3G01960"	""
-1.039416790008545	8.256286115631104E-4	0.003426417688668426	"FAP3"	"AT1G53520"	"AT1G53520"	"Fatty-acid-binding protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8L2]"
-1.0398712158203125	3.4439864843330536E-4	0.0017446634481214707	"NHX2"	"AT3G05030"	"AT3G05030"	"Sodium/hydrogen exchanger 2 [Source:UniProtKB/Swiss-Prot;Acc:Q56XP4]"
-1.0401455163955688	0.0011546089159469844	0.004506328520274229	"CRF2"	"AT4G23750"	"AT4G23750"	"Ethylene-responsive transcription factor CRF2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUQ2]"
-1.0401675701141357	2.3640857131421229E-7	5.024655419222419E-5	"ROPGAP7"	"AT5G19390"	"AT5G19390"	"Rho GTPase-activating protein 7 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWQ4]"
-1.0408239364624023	1.0329125680827677E-5	1.7997190918612045E-4	"FBA2"	"AT4G38970"	"AT4G38970"	"Probable fructose-bisphosphate aldolase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q944G9]"
-1.0408577919006348	4.161576006606034E-4	0.0020197523633576006	"CXE8"	"AT2G45600"	"AT2G45600"	"Probable carboxylesterase 8 [Source:UniProtKB/Swiss-Prot;Acc:O64640]"
-1.0411300659179688	0.005265636512375413	0.01601690663876999	"UBC5"	"AT1G63800"	"AT1G63800"	"Ubiquitin-conjugating enzyme E2 5 [Source:UniProtKB/Swiss-Prot;Acc:P42749]"
-1.041308879852295	3.5964996267001967E-6	1.0681475673844087E-4	"DJ1F"	"AT3G54600"	"AT3G54600"	"DJ-1 protein homolog F [Source:UniProtKB/Swiss-Prot;Acc:Q9M1G8]"
-1.0413260459899902	3.635913557538368E-5	3.746430039513019E-4	"HCF152"	"AT3G09650"	"AT3G09650"	"Pentatricopeptide repeat-containing protein At3g09650, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SF38]"
-1.0418815612792969	7.126976200835524E-4	0.003049072126594456	"ENA"	"AT3G17668"	"AT3G17668"	"DnaJ/Hsp40 cysteine-rich domain superfamily protein [Source:TAIR;Acc:AT3G17668]"
-1.041985034942627	8.854590747056884E-5	6.624641388957713E-4	"PIP2-7"	"AT4G35100"	"AT4G35100"	"Aquaporin PIP2-7 [Source:UniProtKB/Swiss-Prot;Acc:P93004]"
-1.042238712310791	0.001320868591654331	0.005023431189191654	"PIN8"	"AT5G16530"	"AT5G16530"	"Putative auxin efflux carrier component 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFD0]"
-1.0425727367401123	1.781312464014548E-5	2.438729467475628E-4	""	"AT1G70250"	"AT1G70250"	""
-1.042724370956421	9.404726364649149E-6	1.719109690889762E-4	"Sadhu4-2"	"AT1G03420"	"AT1G03420"	"transposable element gene [Source:TAIR;Acc:AT1G03420]"
-1.0435729026794434	1.1384947611761798E-5	1.8985151000092918E-4	""	"AT3G53470"	"AT3G53470"	""
-1.0443671941757202	0.006736547425247155	0.019841079180794675	""	"AT1G18773"	"AT1G18773"	""
-1.0444369316101074	0.002139772220761354	0.007490663905077276	"BRG3"	"AT3G12920"	"AT3G12920"	"Probable BOI-related E3 ubiquitin-protein ligase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LDD1]"
-1.0450383424758911	4.47415473028728E-6	1.1721089471490805E-4	"RAPTOR2"	"AT5G01770"	"AT5G01770"	"Regulatory-associated protein of TOR 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZW9]"
-1.045360803604126	2.9418731136474875E-5	3.277567294084762E-4	""	"AT5G43880"	"AT5G43880"	""
-1.0464105606079102	8.954479251908034E-6	1.6825833849234666E-4	"LHCB1.3"	"AT1G29930"	"AT1G29930"	"Chlorophyll a-b binding protein 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P04778]"
-1.046606183052063	1.9547091464369195E-5	2.561414584613349E-4	""	"AT5G51080"	"AT5G51080"	""
-1.046846866607666	0.002506736654828587	0.00853063577909038	""	"AT2G03310"	"AT2G03310"	""
-1.0473065376281738	4.957255316654917E-4	0.0022974083520488336	"FKBP17-1"	"AT4G19830"	"AT4G19830"	"Peptidyl-prolyl cis-trans isomerase FKBP17-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O81864]"
-1.0475549697875977	2.4175092325126217E-5	2.9002385477713935E-4	""	"AT4G20940"	"AT4G20940"	""
-1.0481395721435547	1.723140748598566E-5	2.395503511287026E-4	"ATCFM3B"	"AT4G14510"	"AT4G14510"	"CRM family member 3B [Source:TAIR;Acc:AT4G14510]"
-1.0485471487045288	1.7412685517052812E-4	0.0010592179297969435	"YUC6"	"AT5G25620"	"AT5G25620"	"Indole-3-pyruvate monooxygenase YUCCA6 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ59]"
-1.0489978790283203	8.888592613868962E-5	6.639645184307452E-4	""	"AT1G49750"	"AT1G49750"	""
-1.0490102767944336	4.6841433403433584E-4	0.0022017422255127296	"RPL12C"	"AT3G27850"	"AT3G27850"	"50S ribosomal protein L12-3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P36212]"
-1.0490939617156982	0.0010090891247719915	0.0040401149711374595	""	"AT1G73750"	"AT1G73750"	""
-1.0492208003997803	4.6226241785949984E-4	0.0021830097349063837	"AHL11"	"AT3G61310"	"AT3G61310"	"AT-hook motif nuclear-localized protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q8L7L5]"
-1.049849510192871	0.005087516284761576	0.015546199464200824	""	"AT5G35480"	"AT5G35480"	""
-1.0498871803283691	8.403846604594225E-5	6.390720684730565E-4	""	"AT1G73090"	"AT1G73090"	""
-1.0500614643096924	3.665480398734222E-4	0.0018351082230622065	"ARR8"	"AT2G41310"	"AT2G41310"	"Two-component response regulator ARR8 [Source:UniProtKB/Swiss-Prot;Acc:O80365]"
-1.0501209497451782	0.001261454639004172	0.004840563442599726	""	"AT1G20690"	"AT1G20690"	""
-1.0502512454986572	0.0010315979492144238	0.004114415136046948	"PETJ"	"AT5G45040"	"AT5G45040"	"Cytochrome c6, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q93VA3]"
-1.0502643883228302	8.808917622798194E-5	6.597877319498858E-4	""	"AT4G29240"	"AT4G29240"	""
-1.0504779815673828	4.884830793372471E-5	4.5015823154743046E-4	"VTC2"	"AT4G26850"	"AT4G26850"	"GDP-L-galactose phosphorylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWE8]"
-1.0508532524108887	4.333286567002967E-5	4.16853661293995E-4	"ATS1"	"AT1G32200"	"AT1G32200"	"Glycerol-3-phosphate acyltransferase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q43307]"
-1.0514659881591797	1.8168070217170238E-4	0.0010911193965020668	"DXR"	"AT5G62790"	"AT5G62790"	"1-deoxy-D-xylulose 5-phosphate reductoisomerase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9XFS9]"
-1.0515820384025574	0.0020116835064579236	0.007108730592332703	"LUL4"	"AT3G06140"	"AT3G06140"	"Probable E3 ubiquitin-protein ligase LUL4 [Source:UniProtKB/Swiss-Prot;Acc:Q8LA32]"
-1.0519154071807861	4.227333127119882E-5	4.094983191715577E-4	""	"AT2G37050"	"AT2G37050"	""
-1.0519917011260986	1.8373460363048082E-4	0.0010999978794068474	""	"AT1G64150"	"AT1G64150"	""
-1.0520637035369873	4.149237118684863E-6	1.1348290875987479E-4	""	"AT1G11410"	"AT1G11410"	""
-1.0520946979522705	2.123266922546767E-5	2.6739842653071024E-4	"PUP13"	"AT4G08700"	"AT4G08700"	"Probable purine permease 13 [Source:UniProtKB/Swiss-Prot;Acc:Q8RY83]"
-1.0522890090942383	1.5691506319264438E-4	9.813965185376293E-4	"XYL1"	"AT1G68560"	"AT1G68560"	"Alpha-xylosidase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9S7Y7]"
-1.0523386001586914	3.448927527609952E-4	0.0017461047098533337	""	"AT3G52740"	"AT3G52740"	""
-1.0529788136482239	5.88859231249849E-4	0.0026300169096553703	"LLG2"	"AT2G20700"	"AT2G20700"	"LORELEI-LIKE-GPI ANCHORED PROTEIN 2 [Source:TAIR;Acc:AT2G20700]"
-1.0532188415527344	5.238563435772018E-5	4.695122360683996E-4	"RPI4"	"AT5G44520"	"AT5G44520"	"Probable ribose-5-phosphate isomerase 4, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FI13]"
-1.053560733795166	4.048599118187097E-5	3.996802654297089E-4	""	"AT5G52970"	"AT5G52970"	""
-1.0538132190704346	7.564405250979783E-4	0.0031960019802003206	"PAE12"	"AT3G05910"	"AT3G05910"	"Pectin acetylesterase 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9SFF6]"
-1.0540809631347656	5.174597508919585E-6	1.261978418955734E-4	"FTSH11"	"AT5G53170"	"AT5G53170"	"ATP-dependent zinc metalloprotease FTSH 11, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FGM0]"
-1.0542542934417725	1.1025721500788692E-5	1.8593629431719715E-4	""	"AT3G01860"	"AT3G01860"	""
-1.0551114082336426	1.5464394125932527E-4	9.704708200724098E-4	""	"AT3G57320"	"AT3G57320"	""
-1.0555732250213623	4.476213481132563E-5	4.243552256949656E-4	"FUC1"	"AT2G28100"	"AT2G28100"	"Alpha-L-fucosidase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8GW72]"
-1.0558664798736572	1.3143831364221061E-5	2.0669744811228807E-4	"NLP2"	"AT4G35270"	"AT4G35270"	"Nitrilase-like protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q94JV5]"
-1.0560259819030762	1.8005060412682922E-4	0.001084175330921274	"ATATH13"	"AT5G64940"	"AT5G64940"	"ABC2 homolog 13 [Source:TAIR;Acc:AT5G64940]"
-1.0560755729675293	1.1541391813030686E-4	7.962604542145374E-4	"CRR6"	"AT2G47910"	"AT2G47910"	"chlororespiratory reduction 6 [Source:TAIR;Acc:AT2G47910]"
-1.056175708770752	3.850860914784613E-6	1.0911196299788626E-4	""	"AT5G52420"	"AT5G52420"	""
-1.056236743927002	0.0014556888451681114	0.00542776316297829	""	"AT1G12990"	"AT1G12990"	""
-1.0565671920776367	1.945702234077911E-5	2.5559281261063575E-4	""	"AT1G71810"	"AT1G71810"	""
-1.056915521621704	7.108080791701465E-5	5.69940746122151E-4	"PNP1"	"AT3G03710"	"AT3G03710"	"Polyribonucleotide nucleotidyltransferase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8GZQ3]"
-1.0570446252822876	1.2890817769968253E-4	8.574066278416209E-4	"FPP7"	"AT2G23360"	"AT2G23360"	"Filament-like plant protein 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9SLN1]"
-1.0574535131454468	0.0019435328936327492	0.0069059870563578695	"MEE47"	"AT4G00950"	"AT4G00950"	"Uncharacterized protein At4g00950 [Source:UniProtKB/Swiss-Prot;Acc:Q9M160]"
-1.0575537085533142	4.159372554204684E-7	5.0465488610095586E-5	""	"AT1G23340"	"AT1G23340"	""
-1.0577583312988281	7.18033312645513E-6	1.4887447720424144E-4	""	"AT5G06220"	"AT5G06220"	""
-1.0580123662948608	6.39465955569831E-4	0.002801225718082487	""	"AT2G37585"	"AT2G37585"	""
-1.0581006556749344	0.009336186015108506	0.026318393247733756	"VHA-G3"	"AT4G25950"	"AT4G25950"	"V-type proton ATPase subunit G3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SZH0]"
-1.0584254264831543	3.570569565280281E-7	5.0465488610095586E-5	"HGL1"	"AT3G23640"	"AT3G23640"	"heteroglycan glucosidase 1 [Source:TAIR;Acc:AT3G23640]"
-1.058650255203247	5.169131696923275E-4	0.002371622959336008	""	"AT5G46270"	"AT5G46270"	""
-1.0591177940368652	4.270852218054944E-4	0.0020610381277334656	""	"AT1G21500"	"AT1G21500"	""
-1.059424877166748	6.720281228749283E-5	5.514665252736381E-4	""	"AT3G59310"	"AT3G59310"	""
-1.0595128536224365	3.776740792358413E-5	3.828231108161525E-4	"GDU3"	"AT5G57685"	"AT5G57685"	"Protein GLUTAMINE DUMPER 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9FHH5]"
-1.0595254302024841	4.5041299627868406E-5	4.2544988389803495E-4	"FDM2"	"AT4G00380"	"AT4G00380"	"Factor of DNA methylation 2 [Source:UniProtKB/Swiss-Prot;Acc:F4JH53]"
-1.06024169921875	0.016229642707867923	0.04260776679699699	""	"AT2G36792"	"AT2G36792"	""
-1.0606145858764648	2.5055487154002383E-5	2.9641612025070965E-4	"CYP78A9"	"AT3G61880"	"AT3G61880"	"Cytochrome P450 78A9 [Source:UniProtKB/Swiss-Prot;Acc:Q9SLP1]"
-1.0606470108032227	3.368727163752582E-5	3.555783822544418E-4	"PNSB4"	"AT1G18730"	"AT1G18730"	"Photosynthetic NDH subunit of subcomplex B 4, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8RXS1]"
-1.0612802505493164	7.539480503865062E-4	0.003187525534091751	""	"AT5G57040"	"AT5G57040"	""
-1.0619759559631348	1.0201598487245295E-4	7.321728761371419E-4	"FFC"	"AT5G03940"	"AT5G03940"	"Signal recognition particle 54 kDa protein, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P37107]"
-1.062065601348877	4.1903680415252405E-4	0.0020298827481864457	""	"AT4G03150"	"AT4G03150"	""
-1.0623974800109863	1.193763708980948E-5	1.94998961148883E-4	"NPF6.1"	"AT5G13400"	"AT5G13400"	"Protein NRT1/ PTR FAMILY 6.1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LYR6]"
-1.062425971031189	1.441979811125966E-4	9.259533284815691E-4	"TRN2"	"AT5G46700"	"AT5G46700"	"Protein TORNADO 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FIQ5]"
-1.062490701675415	5.009727453898811E-5	4.578173974365485E-4	""	"AT5G65440"	"AT5G65440"	""
-1.062549352645874	7.178492741311439E-4	0.003063638750239768	"PAR2"	"AT3G58850"	"AT3G58850"	"Transcription factor PAR2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LXR7]"
-1.0631952285766602	2.7946079930549233E-5	3.1735377580116076E-4	""	"AT1G34570"	"AT1G34570"	""
-1.0633763074874878	0.007649639431308678	0.022171778269939903	""	"AT2G29300"	"AT2G29300"	""
-1.0635980367660522	9.734596864191439E-4	0.003923482543290775	""	"AT2G28870"	"AT2G28870"	""
-1.063601016998291	3.419574655751268E-5	3.593348592878785E-4	"AS1"	"AT2G37630"	"AT2G37630"	"Transcription factor AS1 [Source:UniProtKB/Swiss-Prot;Acc:O80931]"
-1.063718557357788	2.0141522621245118E-4	0.0011739620160347293	"CID9"	"AT3G14450"	"AT3G14450"	"Polyadenylate-binding protein-interacting protein 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRR6]"
-1.0637900829315186	1.9564895975811481E-4	0.001148425274972637	""	"AT3G59330"	"AT3G59330"	""
-1.0639294385910034	0.0010825331011701535	0.004273069240735966	""	"AT3G04860"	"AT3G04860"	""
-1.0639605522155762	0.006884708659410275	0.02022739787140968	"ABCG22"	"AT5G06530"	"AT5G06530"	"ABC transporter G family member 22 [Source:UniProtKB/Swiss-Prot;Acc:Q93YS4]"
-1.064037799835205	6.935481300234874E-5	5.624508234795004E-4	""	"AT5G20220"	"AT5G20220"	""
-1.0644302368164062	5.198214117770225E-6	1.261978418955734E-4	"ACD32.1"	"AT1G06460"	"AT1G06460"	"alpha-crystallin domain 32.1 [Source:TAIR;Acc:AT1G06460]"
-1.0644779205322266	7.460759238781938E-5	5.889721943942427E-4	""	"AT3G05345"	"AT3G05345"	""
-1.064604640007019	0.008618014914503072	0.02458295762677503	""	"AT3G02640"	"AT3G02640"	""
-1.0653041005134583	8.331966540232428E-4	0.0034524511442447802	"GDU1"	"AT4G31730"	"AT4G31730"	"Protein GLUTAMINE DUMPER 1 [Source:UniProtKB/Swiss-Prot;Acc:O81775]"
-1.066751480102539	2.972542977278534E-5	3.295211231931224E-4	"HCF101"	"AT3G24430"	"AT3G24430"	"Fe-S cluster assembly factor HCF101, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q6STH5]"
-1.066971778869629	7.646476577224579E-4	0.003224136897163794	""	"AT1G74290"	"AT1G74290"	""
-1.0671499967575073	1.0796167811754445E-7	4.6398392643253826E-5	""	"AT2G27060"	"AT2G27060"	""
-1.0682100057601929	1.3738285414214242E-5	2.1145537406829616E-4	"XI-G"	"AT2G20290"	"AT2G20290"	"Myosin-13 [Source:UniProtKB/Swiss-Prot;Acc:F4IUG9]"
-1.0685811042785645	0.0027940082835092943	0.009361035361005724	""	"AT3G52360"	"AT3G52360"	""
